Date,GLD,^FTSE,^GSPC,^N225,^STOXX50E
2019-04-16,120.51000213623047,7469.89990234375,2907.06005859375,22221.66015625,3463.360107421875
2019-04-17,120.27999877929688,7471.2998046875,2900.449951171875,22277.970703125,3477.72998046875
2019-04-18,120.37000274658203,7459.89990234375,2905.030029296875,22090.119140625,3499.22998046875
2019-04-19,120.37000274658203,7459.89990234375,2905.030029296875,22200.560546875,3499.22998046875
2019-04-22,120.37000274658203,7459.89990234375,2907.969970703125,22217.900390625,3499.22998046875
2019-04-23,120.12000274658203,7523.10009765625,2933.679931640625,22259.740234375,3503.85009765625
2019-04-24,120.47000122070312,7471.7998046875,2927.25,22200.0,3502.6298828125
2019-04-25,120.56999969482422,7434.10009765625,2926.169921875,22307.580078125,3491.919921875
2019-04-26,121.37000274658203,7428.2001953125,2939.8798828125,22258.73046875,3500.409912109375
2019-04-29,120.83000183105469,7440.7001953125,2943.030029296875,22258.73046875,3501.93994140625
2019-04-30,121.19999694824219,7418.2001953125,2945.830078125,22258.73046875,3514.6201171875
2019-05-01,120.4000015258789,7385.2998046875,2923.72998046875,22258.73046875,3514.6201171875
2019-05-02,119.94000244140625,7351.2998046875,2917.52001953125,22258.73046875,3488.929931640625
2019-05-03,120.6500015258789,7380.60009765625,2945.639892578125,22258.73046875,3502.47998046875
2019-05-06,120.80999755859375,7380.60009765625,2932.469970703125,22258.73046875,3462.949951171875
2019-05-07,121.20999908447266,7260.5,2884.050048828125,21923.720703125,3401.159912109375
2019-05-08,120.91000366210938,7271.0,2879.419921875,21602.58984375,3417.260009765625
2019-05-09,121.19999694824219,7207.39990234375,2870.719970703125,21402.130859375,3350.7099609375
2019-05-10,121.43000030517578,7203.2998046875,2881.39990234375,21344.919921875,3361.050048828125
2019-05-13,122.66999816894531,7163.7001953125,2811.8701171875,21191.279296875,3320.780029296875
2019-05-14,122.45999908447266,7241.60009765625,2834.409912109375,21067.23046875,3364.3798828125
2019-05-15,122.38999938964844,7297.0,2850.9599609375,21188.560546875,3385.780029296875
2019-05-16,121.51000213623047,7353.5,2876.320068359375,21062.98046875,3438.56005859375
2019-05-17,120.6500015258789,7348.60009765625,2859.530029296875,21250.08984375,3425.639892578125
2019-05-20,120.63999938964844,7310.89990234375,2840.22998046875,21301.73046875,3369.780029296875
2019-05-21,120.36000061035156,7328.89990234375,2864.360107421875,21272.44921875,3386.510009765625
2019-05-22,120.23999786376953,7334.2001953125,2856.27001953125,21283.369140625,3386.719970703125
2019-05-23,121.16999816894531,7231.0,2822.239990234375,21151.140625,3327.199951171875
2019-05-24,121.30000305175781,7277.7001953125,2826.06005859375,21117.220703125,3350.699951171875
2019-05-27,121.30000305175781,7277.7001953125,2826.06005859375,21182.580078125,3364.0400390625
2019-05-28,120.83000183105469,7269.0,2802.389892578125,21260.140625,3348.860107421875
2019-05-29,120.87000274658203,7185.2998046875,2783.02001953125,21003.369140625,3297.81005859375
2019-05-30,121.69000244140625,7218.2001953125,2788.860107421875,20942.529296875,3297.81005859375
2019-05-31,123.33000183105469,7161.7001953125,2752.06005859375,20601.189453125,3280.429931640625
2019-06-03,125.11000061035156,7184.7998046875,2744.449951171875,20410.880859375,3300.219970703125
2019-06-04,125.1500015258789,7214.2998046875,2803.27001953125,20408.5390625,3333.489990234375
2019-06-05,125.47000122070312,7220.2001953125,2826.14990234375,20776.099609375,3339.949951171875
2019-06-06,125.87999725341797,7259.89990234375,2843.489990234375,20774.0390625,3338.409912109375
2019-06-07,126.58999633789062,7331.89990234375,2873.340087890625,20884.7109375,3378.3798828125
2019-06-10,125.33000183105469,7375.5,2886.72998046875,21134.419921875,3378.3798828125
2019-06-11,125.18000030517578,7398.5,2885.719970703125,21204.279296875,3401.10009765625
2019-06-12,125.83000183105469,7367.60009765625,2879.840087890625,21129.720703125,3386.6298828125
2019-06-13,126.5999984741211,7368.60009765625,2891.639892578125,21032.0,3390.5
2019-06-14,126.55999755859375,7345.7998046875,2886.97998046875,21116.890625,3379.18994140625
2019-06-17,126.4800033569336,7357.2998046875,2889.669921875,21124.0,3383.2099609375
2019-06-18,127.12000274658203,7443.0,2917.75,20972.7109375,3452.889892578125
2019-06-19,127.88999938964844,7403.5,2926.4599609375,21333.869140625,3454.699951171875
2019-06-20,131.11000061035156,7424.39990234375,2954.179931640625,21462.859375,3468.080078125
2019-06-21,131.97999572753906,7407.5,2950.4599609375,21258.640625,3466.919921875
2019-06-24,133.94000244140625,7416.7001953125,2945.35009765625,21285.990234375,3455.570068359375
2019-06-25,134.1999969482422,7422.39990234375,2917.3798828125,21193.810546875,3444.360107421875
2019-06-26,132.97000122070312,7416.39990234375,2913.780029296875,21086.58984375,3442.949951171875
2019-06-27,132.83999633789062,7402.2998046875,2924.919921875,21338.169921875,3442.3798828125
2019-06-28,133.1999969482422,7425.60009765625,2941.760009765625,21275.919921875,3473.68994140625
2019-07-01,130.6199951171875,7497.5,2964.330078125,21729.970703125,3497.590087890625
2019-07-02,133.41000366210938,7559.2001953125,2973.010009765625,21754.26953125,3507.97998046875
2019-07-03,133.6300048828125,7609.2998046875,2995.820068359375,21638.16015625,3540.6298828125
2019-07-04,133.6300048828125,7603.60009765625,2995.820068359375,21702.44921875,3544.14990234375
2019-07-05,132.13999938964844,7553.10009765625,2990.409912109375,21746.380859375,3527.97998046875
2019-07-08,131.2899932861328,7549.2998046875,2975.949951171875,21534.349609375,3523.760009765625
2019-07-09,131.75,7536.5,2979.6298828125,21565.150390625,3509.75
2019-07-10,133.8300018310547,7530.7001953125,2993.070068359375,21533.48046875,3501.52001953125
2019-07-11,132.6999969482422,7509.7998046875,2999.909912109375,21643.529296875,3496.72998046875
2019-07-12,133.52999877929688,7506.0,3013.77001953125,21685.900390625,3497.6298828125
2019-07-15,133.52999877929688,7531.7001953125,3014.300048828125,21685.900390625,3502.219970703125
2019-07-16,132.39999389648438,7577.2001953125,3004.0400390625,21535.25,3521.360107421875
2019-07-17,134.5800018310547,7535.5,2984.419921875,21469.1796875,3501.580078125
2019-07-18,136.47999572753906,7493.10009765625,2995.110107421875,21046.240234375,3482.830078125
2019-07-19,134.47000122070312,7508.7001953125,2976.610107421875,21466.990234375,3480.179931640625
2019-07-22,134.4499969482422,7514.89990234375,2985.030029296875,21416.7890625,3489.919921875
2019-07-23,133.69000244140625,7556.89990234375,3005.469970703125,21620.880859375,3532.8701171875
2019-07-24,134.3699951171875,7501.5,3019.56005859375,21709.5703125,3532.89990234375
2019-07-25,133.4199981689453,7489.10009765625,3003.669921875,21756.55078125,3510.14990234375
2019-07-26,133.63999938964844,7549.10009765625,3025.860107421875,21658.150390625,3524.469970703125
2019-07-29,134.52999877929688,7686.60009765625,3020.969970703125,21616.80078125,3523.580078125
2019-07-30,134.97999572753906,7646.7998046875,3013.179931640625,21709.310546875,3462.85009765625
2019-07-31,133.2100067138672,7586.7998046875,2980.3798828125,21521.529296875,3466.85009765625
2019-08-01,136.41000366210938,7584.89990234375,2953.56005859375,21540.990234375,3466.85009765625
2019-08-02,135.88999938964844,7407.10009765625,2932.050048828125,21087.16015625,3376.1201171875
2019-08-05,137.7899932861328,7223.89990234375,2844.739990234375,20720.2890625,3310.929931640625
2019-08-06,138.91000366210938,7171.7001953125,2881.77001953125,20585.310546875,3291.659912109375
2019-08-07,141.02000427246094,7198.7001953125,2883.97998046875,20516.560546875,3309.989990234375
2019-08-08,141.72999572753906,7285.89990234375,2938.090087890625,20593.349609375,3375.3798828125
2019-08-09,141.25999450683594,7253.89990234375,2918.64990234375,20684.8203125,3333.739990234375
2019-08-12,142.6300048828125,7226.7001953125,2882.699951171875,20684.8203125,3326.550048828125
2019-08-13,141.77999877929688,7250.89990234375,2926.320068359375,20455.439453125,3357.159912109375
2019-08-14,142.75,7147.89990234375,2840.60009765625,20655.130859375,3288.699951171875
2019-08-15,143.6999969482422,7067.0,2847.60009765625,20405.650390625,3282.780029296875
2019-08-16,142.77999877929688,7117.2001953125,2888.679931640625,20418.810546875,3329.080078125
2019-08-19,141.11000061035156,7189.7001953125,2923.64990234375,20563.16015625,3369.18994140625
2019-08-20,142.2100067138672,7125.0,2900.510009765625,20677.220703125,3350.22998046875
2019-08-21,141.75999450683594,7204.0,2924.429931640625,20618.5703125,3394.889892578125
2019-08-22,141.39999389648438,7128.2001953125,2922.949951171875,20628.009765625,3373.669921875
2019-08-23,144.1699981689453,7095.0,2847.110107421875,20710.91015625,3334.25
2019-08-26,144.19000244140625,7095.0,2878.3798828125,20261.0390625,3348.840087890625
2019-08-27,145.57000732421875,7089.60009765625,2869.159912109375,20456.080078125,3370.469970703125
2019-08-28,145.16000366210938,7114.7001953125,2887.93994140625,20479.419921875,3365.3798828125
2019-08-29,144.1199951171875,7184.2998046875,2924.580078125,20460.9296875,3411.330078125
2019-08-30,143.75,7207.2001953125,2926.4599609375,20704.369140625,3426.760009765625
2019-09-02,143.75,7281.89990234375,2926.4599609375,20620.189453125,3432.5400390625
2019-09-03,145.75,7268.2001953125,2906.27001953125,20625.16015625,3420.739990234375
2019-09-04,146.66000366210938,7311.2998046875,2937.780029296875,20649.140625,3450.830078125
2019-09-05,143.13999938964844,7271.2001953125,2976.0,21085.939453125,3484.699951171875
2019-09-06,141.9199981689453,7282.2998046875,2978.7099609375,21199.5703125,3495.18994140625
2019-09-09,141.38999938964844,7235.7998046875,2978.429931640625,21318.419921875,3495.02001953125
2019-09-10,140.17999267578125,7268.0,2979.389892578125,21392.099609375,3498.989990234375
2019-09-11,141.02999877929688,7338.0,3000.929931640625,21597.759765625,3516.820068359375
2019-09-12,141.32000732421875,7344.7001953125,3009.570068359375,21759.609375,3538.860107421875
2019-09-13,140.14999389648438,7367.5,3007.389892578125,21988.2890625,3550.110107421875
2019-09-16,141.32000732421875,7321.39990234375,2997.9599609375,21988.2890625,3518.449951171875
2019-09-17,141.60000610351562,7320.39990234375,3005.699951171875,22001.3203125,3521.260009765625
2019-09-18,140.7100067138672,7314.10009765625,3006.72998046875,21960.7109375,3528.0400390625
2019-09-19,141.27999877929688,7356.39990234375,3006.7900390625,22044.44921875,3552.64990234375
2019-09-20,142.9499969482422,7344.89990234375,2992.070068359375,22079.08984375,3571.389892578125
2019-09-23,143.75,7326.10009765625,2991.780029296875,22079.08984375,3536.969970703125
2019-09-24,144.50999450683594,7291.39990234375,2966.60009765625,22098.83984375,3532.050048828125
2019-09-25,141.8300018310547,7290.0,2984.8701171875,22020.150390625,3513.030029296875
2019-09-26,141.7899932861328,7351.10009765625,2977.6201171875,22048.240234375,3532.179931640625
2019-09-27,141.05999755859375,7426.2001953125,2961.7900390625,21878.900390625,3545.8798828125
2019-09-30,138.8699951171875,7408.2001953125,2976.739990234375,21755.83984375,3569.449951171875
2019-10-01,139.6300048828125,7360.2998046875,2940.25,21885.240234375,3518.25
2019-10-02,141.25999450683594,7122.5,2887.610107421875,21778.609375,3413.31005859375
2019-10-03,141.89999389648438,7077.60009765625,2910.6298828125,21341.740234375,3417.3701171875
2019-10-04,141.89999389648438,7155.39990234375,2952.010009765625,21410.19921875,3446.7099609375
2019-10-07,140.69000244140625,7197.89990234375,2938.7900390625,21375.25,3471.239990234375
2019-10-08,141.9199981689453,7143.2001953125,2893.06005859375,21587.779296875,3432.760009765625
2019-10-09,142.0500030517578,7166.5,2919.39990234375,21456.380859375,3462.110107421875
2019-10-10,140.80999755859375,7186.39990234375,2938.1298828125,21551.98046875,3493.9599609375
2019-10-11,140.02999877929688,7247.10009765625,2970.27001953125,21798.869140625,3569.919921875
2019-10-14,140.58999633789062,7213.5,2966.14990234375,21798.869140625,3556.260009765625
2019-10-15,139.61000061035156,7211.60009765625,2995.679931640625,22207.2109375,3598.64990234375
2019-10-16,140.41000366210938,7168.0,2989.68994140625,22472.919921875,3599.25
2019-10-17,140.61000061035156,7182.2998046875,2997.949951171875,22451.859375,3588.6201171875
2019-10-18,140.4600067138672,7150.60009765625,2986.199951171875,22492.6796875,3579.409912109375
2019-10-21,139.7899932861328,7163.60009765625,3006.719970703125,22548.900390625,3600.080078125
2019-10-22,140.1999969482422,7212.5,2995.989990234375,22548.900390625,3604.820068359375
2019-10-23,140.52999877929688,7260.7001953125,3004.52001953125,22625.380859375,3606.889892578125
2019-10-24,141.52999877929688,7328.2998046875,3010.2900390625,22750.599609375,3621.3701171875
2019-10-25,141.86000061035156,7324.5,3022.550048828125,22799.810546875,3624.679931640625
2019-10-28,140.63999938964844,7331.2998046875,3039.419921875,22867.26953125,3625.68994140625
2019-10-29,140.25,7306.2998046875,3036.889892578125,22974.130859375,3622.090087890625
2019-10-30,141.02000427246094,7330.7998046875,3046.77001953125,22843.119140625,3620.2900390625
2019-10-31,142.42999267578125,7248.39990234375,3037.56005859375,22927.0390625,3604.409912109375
2019-11-01,142.55999755859375,7302.39990234375,3066.909912109375,22850.76953125,3623.739990234375
2019-11-04,142.14999389648438,7369.7001953125,3078.27001953125,22850.76953125,3665.2099609375
2019-11-05,139.85000610351562,7388.10009765625,3074.6201171875,23251.990234375,3676.52001953125
2019-11-06,140.4499969482422,7396.7001953125,3076.780029296875,23303.8203125,3688.739990234375
2019-11-07,138.27000427246094,7406.39990234375,3085.179931640625,23330.3203125,3706.679931640625
2019-11-08,137.38999938964844,7359.39990234375,3093.080078125,23391.869140625,3699.64990234375
2019-11-11,137.05999755859375,7328.5,3087.010009765625,23331.83984375,3696.820068359375
2019-11-12,137.42999267578125,7365.39990234375,3091.840087890625,23520.009765625,3712.199951171875
2019-11-13,137.97999572753906,7351.2001953125,3094.0400390625,23319.869140625,3699.5
2019-11-14,138.55999755859375,7292.7998046875,3096.6298828125,23141.55078125,3688.81005859375
2019-11-15,138.2100067138672,7302.89990234375,3120.4599609375,23303.3203125,3711.610107421875
2019-11-18,138.6199951171875,7307.7001953125,3122.030029296875,23416.759765625,3704.919921875
2019-11-19,138.69000244140625,7323.7998046875,3120.179931640625,23292.650390625,3696.56005859375
2019-11-20,138.75999450683594,7262.5,3108.4599609375,23148.5703125,3683.8798828125
2019-11-21,138.0,7238.60009765625,3103.5400390625,23038.580078125,3679.659912109375
2019-11-22,137.74000549316406,7326.7998046875,3110.2900390625,23112.880859375,3687.320068359375
2019-11-25,137.0800018310547,7396.2998046875,3133.639892578125,23292.810546875,3707.679931640625
2019-11-26,137.74000549316406,7403.10009765625,3140.52001953125,23373.3203125,3705.550048828125
2019-11-27,137.00999450683594,7429.7998046875,3153.6298828125,23437.76953125,3712.85009765625
2019-11-28,137.00999450683594,7416.39990234375,3153.6298828125,23409.140625,3704.47998046875
2019-11-29,137.86000061035156,7346.5,3140.97998046875,23293.91015625,3703.580078125
2019-12-02,137.7899932861328,7285.89990234375,3113.8701171875,23529.5,3626.659912109375
2019-12-03,139.11000061035156,7158.7998046875,3093.199951171875,23379.810546875,3610.989990234375
2019-12-04,138.9199981689453,7188.5,3112.760009765625,23135.23046875,3660.02001953125
2019-12-05,139.0,7137.89990234375,3117.429931640625,23300.08984375,3648.1298828125
2019-12-06,137.6199951171875,7239.7001953125,3145.909912109375,23354.400390625,3692.340087890625
2019-12-09,137.5800018310547,7233.89990234375,3135.9599609375,23430.69921875,3672.179931640625
2019-12-10,137.97000122070312,7213.7998046875,3132.52001953125,23410.189453125,3671.780029296875
2019-12-11,138.9199981689453,7216.2998046875,3141.6298828125,23391.859375,3687.449951171875
2019-12-12,138.42999267578125,7273.5,3168.570068359375,23424.810546875,3706.35009765625
2019-12-13,139.0500030517578,7353.39990234375,3168.800048828125,24023.099609375,3731.070068359375
2019-12-16,139.0399932861328,7519.10009765625,3191.449951171875,23952.349609375,3772.739990234375
2019-12-17,139.00999450683594,7525.2998046875,3192.52001953125,24066.119140625,3745.280029296875
2019-12-18,139.02000427246094,7540.7998046875,3191.139892578125,23934.4296875,3739.0
2019-12-19,139.3800048828125,7573.7998046875,3205.3701171875,23864.849609375,3739.169921875
2019-12-20,139.52000427246094,7582.5,3221.219970703125,23816.630859375,3776.56005859375
2019-12-23,139.9499969482422,7623.60009765625,3224.010009765625,23821.109375,3776.659912109375
2019-12-24,141.27000427246094,7632.2001953125,3223.3798828125,23830.580078125,3776.659912109375
2019-12-25,141.27000427246094,7632.2001953125,3223.3798828125,23782.869140625,3776.659912109375
2019-12-26,142.3800048828125,7632.2001953125,3239.909912109375,23924.919921875,3776.659912109375
2019-12-27,142.3300018310547,7644.89990234375,3240.02001953125,23837.720703125,3782.27001953125
2019-12-30,142.6300048828125,7587.10009765625,3221.2900390625,23656.619140625,3748.469970703125
2019-12-31,142.89999389648438,7542.39990234375,3230.780029296875,23656.619140625,3748.469970703125
2020-01-02,143.9499969482422,7604.2998046875,3257.85009765625,23656.619140625,3748.469970703125
2020-01-03,145.86000061035156,7622.39990234375,3234.85009765625,23656.619140625,3773.3701171875
2020-01-06,147.38999938964844,7575.2998046875,3246.280029296875,23204.859375,3752.52001953125
2020-01-07,147.97000122070312,7573.89990234375,3237.179931640625,23575.720703125,3759.25
2020-01-08,146.86000061035156,7574.89990234375,3253.050048828125,23204.759765625,3772.56005859375
2020-01-09,146.02999877929688,7598.10009765625,3274.699951171875,23739.869140625,3795.8798828125
2020-01-10,146.91000366210938,7587.89990234375,3265.35009765625,23850.5703125,3789.52001953125
2020-01-13,145.82000732421875,7617.60009765625,3288.1298828125,23850.5703125,3779.679931640625
2020-01-14,145.69000244140625,7622.39990234375,3283.14990234375,24025.169921875,3774.8798828125
2020-01-15,146.5399932861328,7642.7998046875,3289.2900390625,23916.580078125,3768.9599609375
2020-01-16,146.30999755859375,7609.7998046875,3316.81005859375,23933.130859375,3774.139892578125
2020-01-17,146.5800018310547,7674.60009765625,3329.6201171875,24041.259765625,3808.260009765625
2020-01-20,146.5800018310547,7651.39990234375,3329.6201171875,24083.509765625,3799.030029296875
2020-01-21,146.74000549316406,7610.7001953125,3320.7900390625,23864.560546875,3789.1201171875
2020-01-22,146.7899932861328,7571.89990234375,3321.75,24031.349609375,3769.7900390625
2020-01-23,147.1199951171875,7507.7001953125,3325.5400390625,23795.439453125,3736.85009765625
2020-01-24,147.97999572753906,7586.0,3295.469970703125,23827.1796875,3779.159912109375
2020-01-27,148.99000549316406,7412.10009765625,3243.6298828125,23343.509765625,3677.840087890625
2020-01-28,147.66000366210938,7480.7001953125,3276.239990234375,23215.7109375,3719.219970703125
2020-01-29,148.4600067138672,7483.60009765625,3273.39990234375,23379.400390625,3736.360107421875
2020-01-30,148.47000122070312,7382.0,3283.659912109375,22977.75,3690.780029296875
2020-01-31,149.3300018310547,7286.0,3225.52001953125,23205.1796875,3640.909912109375
2020-02-03,148.36000061035156,7326.2998046875,3248.919921875,22971.939453125,3661.27001953125
2020-02-04,146.42999267578125,7439.7998046875,3297.590087890625,23084.58984375,3732.280029296875
2020-02-05,146.61000061035156,7482.5,3334.68994140625,23319.560546875,3777.840087890625
2020-02-06,147.39999389648438,7504.7998046875,3345.780029296875,23873.58984375,3805.52001953125
2020-02-07,147.7899932861328,7466.7001953125,3327.7099609375,23827.98046875,3798.489990234375
2020-02-10,148.1699981689453,7446.89990234375,3352.090087890625,23685.98046875,3793.179931640625
2020-02-11,147.66000366210938,7499.39990234375,3357.75,23685.98046875,3825.840087890625
2020-02-12,147.5399932861328,7534.39990234375,3379.449951171875,23861.2109375,3854.429931640625
2020-02-13,148.3800048828125,7452.0,3373.93994140625,23827.73046875,3846.739990234375
2020-02-14,149.0,7409.10009765625,3380.159912109375,23687.58984375,3840.969970703125
2020-02-17,149.0,7433.2998046875,3380.159912109375,23523.240234375,3853.27001953125
2020-02-18,150.91000366210938,7382.0,3370.2900390625,23193.80078125,3836.5400390625
2020-02-19,151.7899932861328,7457.0,3386.14990234375,23400.69921875,3865.179931640625
2020-02-20,152.41000366210938,7436.60009765625,3373.22998046875,23479.150390625,3822.97998046875
2020-02-21,154.6999969482422,7403.89990234375,3337.75,23386.740234375,3800.3798828125
2020-02-24,156.08999633789062,7156.7998046875,3225.889892578125,23386.740234375,3647.97998046875
2020-02-25,153.3000030517578,7017.89990234375,3128.2099609375,22605.41015625,3572.510009765625
2020-02-26,153.97000122070312,7042.5,3116.389892578125,22426.189453125,3577.679931640625
2020-02-27,154.0,6796.39990234375,2978.760009765625,21948.23046875,3455.919921875
2020-02-28,148.3800048828125,6580.60009765625,2954.219970703125,21142.9609375,3329.489990234375
2020-03-02,149.1999969482422,6654.89990234375,3090.22998046875,21344.080078125,3338.830078125
2020-03-03,153.88999938964844,6718.2001953125,3003.3701171875,21082.73046875,3371.969970703125
2020-03-04,154.16000366210938,6815.60009765625,3130.1201171875,21100.060546875,3420.56005859375
2020-03-05,157.49000549316406,6705.39990234375,3023.93994140625,21329.119140625,3363.580078125
2020-03-06,157.5500030517578,6462.60009765625,2972.3701171875,20749.75,3232.070068359375
2020-03-09,157.80999755859375,5965.7998046875,2746.56005859375,19698.759765625,2959.070068359375
2020-03-10,154.47999572753906,5960.2001953125,2882.22998046875,19867.119140625,2910.02001953125
2020-03-11,153.92999267578125,5876.5,2741.3798828125,19416.060546875,2905.56005859375
2020-03-12,147.7899932861328,5237.5,2480.639892578125,18559.630859375,2545.22998046875
