Date,GLD,^FTSE,^GSPC,^N225,^STOXX50E
2019-01-31,0.0004811737703025454,0.003932782687483982,0.008597395948725328,0.010553876370695603,-0.0007306288944963768
2019-02-01,-0.002004008016032066,0.007361318671186057,0.0008986100931438479,0.0007172791118337241,0.0037000933079103238
2019-02-04,-0.004337356751223598,0.0019799866039478253,0.006776236617404008,0.00458808514668263,-0.0018669005893335866
2019-02-05,0.002581475453272253,0.020372158868658508,0.00470842037697472,-0.001882816818159272,0.015746268374663863
2019-02-06,-0.006758902044908699,-0.0005990755351524824,-0.0022244379802809355,0.0014205857787004117,-0.0007122894379778533
2019-02-07,0.002430293392984062,-0.011083074112680502,-0.009357140143940179,-0.005882001239015389,-0.019294993458680243
2019-02-08,0.0037982966608791635,-0.003157762213174542,0.0006762010869560964,-0.02014860717830369,-0.0048051557501046505
2019-02-11,-0.004911042708701019,0.008188129418557732,0.0007091030986317026,0.0,0.009564293222252607
2019-02-12,0.002103577179937588,0.0005610806336293628,0.0128902247439735,0.02611698115273664,0.00794156315055461
2019-02-13,-0.003956062177901898,0.008089008459338576,0.003023994668760688,0.01343302807326685,0.0036418137389329086
2019-02-14,0.005592889654295163,0.0008622400123639018,-0.002651641555101225,-0.00022556861858347155,-0.006154880403216989
2019-02-15,0.005964900110646321,0.005516214438307632,0.01087875260858695,-0.01130952446946154,0.01840915759415629
2019-02-18,0.0,-0.0023768008689432074,0.0,0.018239581023412166,0.0010921832819128507
2019-02-19,0.01522430969570121,-0.005582076970358063,0.0014987433214488366,0.0009773953689080628,-0.0016580816904503415
2019-02-20,-0.0017363346220006237,0.006880975735431338,0.0017771107537685182,0.006048066385518913,0.006198683917690628
2019-02-21,-0.01130613747012843,-0.008466396603173942,-0.003526436790880272,0.0015276695188692901,0.0012916011247505743
2019-02-22,0.0035985360836492397,0.001562658071979195,0.006411102394986878,-0.0018039641896956393,0.002098874822665797
2019-02-25,-0.0010358346885892544,0.0007104585276891395,0.0012318625699112573,0.004794317813142657,0.0028924678712345386
2019-02-26,0.001675034536747333,-0.0045380648927306755,-0.0007904570968998437,-0.0036621608944795714,0.0028384238359124847
2019-02-27,-0.0070871108191714605,-0.006138901951342812,-0.0005440493877303387,0.004994041206007438,-0.0019913078362702175
2019-02-28,-0.005613959130088775,-0.004572827429489723,-0.0028255083152146643,-0.007948856806505922,0.004718573077679977
2019-03-01,-0.017017506627186707,0.0045231598677781815,0.00689532059343434,0.01017197417674831,0.004196178545550211
2019-03-04,-0.0026255308667166855,0.00389768897941134,-0.003880558492514008,0.010153810239736938,0.0015156605728197103
2019-03-05,0.0013162525939689473,0.006868131962143309,-0.001131532823106185,-0.004388213463954349,0.0030357128662823474
2019-03-06,-0.0009037184460104486,0.0017540576645522776,-0.006524098653592381,-0.005959085227198679,-0.0007574017641399644
2019-03-07,-0.0008222882461902392,-0.0053362843723944176,-0.00812571755868352,-0.006519517358565374,-0.004758314235846939
2019-03-08,0.010945553273622899,-0.007446670984902259,-0.0021316888487414865,-0.020061941780042836,-0.007631049837490411
2019-03-11,-0.004884390198699795,0.0037020246458907557,0.014666041867757107,0.004733728580177843,0.006346644880682817
2019-03-12,0.006053709964792153,0.002888971106796534,0.0029533182046204143,0.017921798779332088,-0.0001482823846289394
2019-03-13,0.006992949727453013,0.001118693335594667,0.006949583813841809,-0.00992616728470197,0.005902026449608799
2019-03-14,-0.011547098821608426,0.0036595857521073416,-0.0008680223820187738,-0.0001512760349129394,0.005590599647347982
2019-03-15,0.004574769560006908,0.005970426549224639,0.00498490290027398,0.0076962431440668055,0.013180626278631147
2019-03-18,0.0005692420438265788,0.00980872301104907,0.0037059469012648005,0.006230540657307548,0.0005492673647222723
2019-03-19,0.002763299214570303,0.0033976057682902905,-0.0001305615560248663,-0.000817734514350521,0.006216184158509108
2019-03-20,0.006484057947534705,-0.004505734571272568,-0.0029443536044478913,0.001950693460657904,-0.0107421875
2019-03-21,-0.004026413261163153,0.008819065243107937,0.010852481049954399,0.0,-0.0014766961735629414
2019-03-22,0.002344768069306058,-0.020080718795054686,-0.018974501239482744,0.0008524221451879921,-0.01831380996123355
2019-03-25,0.007663119616744485,-0.004162273099718061,-0.000839020658475631,-0.030065207901096014,-0.001588151491809242
2019-03-26,-0.004963137418150021,0.0026052868335972867,0.007182725862306283,0.02151303317976816,0.005771902553827868
2019-03-27,-0.005229296137734041,-0.0002917623545412029,-0.0046443248906916645,-0.0023174935121847984,0.0007561340742432421
2019-03-28,-0.014152850613865509,0.005573880109859486,0.003589481529391092,-0.016136164101477224,-0.0005267847405276971
2019-03-29,0.0009023839948698598,0.006206597989746987,0.0067342800173637585,0.008179744523429289,0.009463005190917473
2019-04-01,-0.003934131206699387,0.0052477890436162244,0.011568600124275408,0.014298852162700548,0.01004559531325988
2019-04-02,0.0037028271386223555,0.010071910281805652,1.745570720723677e-05,-0.00017289250708030224,0.0030484225453604186
2019-04-03,-0.0014756542074284562,0.0036800620573214093,0.002148376881724312,0.009667397742145534,0.011738406807149993
2019-04-04,0.002545135885276162,-0.0022107359874276034,0.0020846350796801527,0.0005406054997478815,0.001854100332474573
2019-04-05,-0.0010645913747292512,0.006079520203421174,0.004636432770241061,0.003799814693180137,0.0016095734580683363
2019-04-08,0.004344964459018996,0.0006714203313551437,0.0010474599539205265,-0.0021024697638427625,-0.002729512421961955
2019-04-09,0.0052240582686200465,-0.003529275088521855,-0.006067494393846573,0.0018812660064899678,-0.006061583432358408
2019-04-10,0.003085645543724258,-0.0004983025296053656,0.0034778715639784963,-0.005275498556561287,0.002174262032975438
2019-04-11,-0.012790430232882621,-0.0005254587632633756,3.8123067008344336e-05,0.0010978890918580397,0.0031215411360907552
2019-04-12,-0.0009839698252592788,0.002574831175013559,0.006609324208602496,0.007331624300223494,0.003635736175990667
2019-04-15,-0.0018879040751598186,-2.6918464169023437e-05,-0.0006293691084816588,0.01365071679279195,0.0007627646238095309
2019-04-16,-0.008963785785923162,0.004437332817885498,0.0005093580038946222,0.002370450718659045,0.0037386744464265043
2019-04-17,-0.0019085831288393473,0.00018740577009745962,-0.0022738117853239315,0.0025340387027368294,0.00414911317367217
2019-04-18,0.0007482870651696061,-0.0015258258458049623,0.0015790922795098083,-0.008432166690732323,0.006182193592011442
2019-04-19,0.0,0.0,0.0,0.00499958400164946,0.0
2019-04-22,0.0,0.0,0.001012017561471401,0.0007810543212811716,0.0
2019-04-23,-0.002076929420084306,0.008471989723701778,0.008841205788409079,0.0018831592101140604,0.0013203239607821882
2019-04-24,0.002913740144174559,-0.006819036341777829,-0.002191763174733685,-0.0026837794936503956,-0.00034824972808233934
2019-04-25,0.0008300695036758121,-0.005045599188511329,-0.0003689736527457965,0.004845949465090094,-0.0030576913050545107
2019-04-26,0.006635175033447238,-0.0007936269711528166,0.0046852921407636305,-0.00218982109237853,0.002431324435932636
2019-04-29,-0.004449212353194731,0.0016827764022686598,0.001071522174355355,0.0,0.000437100035507898
2019-04-30,0.003062112981714993,-0.00302390896144078,0.0009514170090862972,0.0,0.0036209004133171963
2019-05-01,-0.0066006224629273635,-0.004435090690298349,-0.007502163081421376,0.0,0.0
2019-05-02,-0.0038205903541770336,-0.004603739983368049,-0.0021239857917741967,0.0,-0.007309519859982183
2019-05-03,0.005919618726200504,0.003985729564459639,0.009638279380647763,0.0,0.0038837262695479158
2019-05-06,0.001326117121354109,0.0,-0.004470988428756373,0.0,-0.011286297000214218
2019-05-07,0.003310996887363471,-0.01627240279477926,-0.016511651392423388,-0.015050713071679267,-0.01784317992860107
2019-05-08,-0.0024750055657883907,0.001446181392465995,-0.0016054253132695706,-0.01464764415326758,0.004733707932675468
2019-05-09,0.002398422606480377,-0.008747090861814022,-0.0030214249424966866,-0.009279395934696066,-0.01947468107136785
2019-05-10,0.0018977175142322888,-0.0005688733401509882,0.0037202972597878414,-0.0026731421219649,0.0030859394012521246
2019-05-13,0.010211626950944686,-0.005497426241960812,-0.02413055719884427,-0.007197994912248151,-0.011981380504967665
2019-05-14,-0.001711902564663359,0.01087425495482397,0.008015944543135589,-0.00585376778754898,0.013129401264454277
2019-05-15,-0.0005716127335255727,0.007650229451593216,0.00583897507464215,0.005759185019833302,0.00636079968070824
2019-05-16,-0.007190107507201948,0.007742908044401808,0.008895287120600504,-0.005926786666191064,0.015588735487885641
2019-05-17,-0.007077611679961904,-0.0006663360772081184,-0.005837333350761975,0.008883328514575739,-0.003757435029623668
2019-05-20,-8.290208125960596e-05,-0.005130255397150285,-0.0067493779153879885,0.0024301367843482247,-0.01630640260883054
2019-05-21,-0.002320944800343727,0.002462077205328761,0.008495835590448308,-0.0013745948970181887,0.004964709958305669
2019-05-22,-0.0009970317877493473,0.0007232044426006556,-0.0028243962306494508,0.0005133363705658311,6.199920770777467e-05
2019-05-23,0.007734533613594108,-0.014071090584418244,-0.01191414994527018,-0.0062127624038905704,-0.017574532304450607
2019-05-24,0.0010729131367255285,0.006458331532637196,0.0013535590072402126,-0.0016036923245126289,0.007062996016131473
2019-05-27,0.0,0.0,0.0,0.0030950746747808733,0.003981283936199453
2019-05-28,-0.0038747008151563955,-0.0011954594279802722,-0.008375676922946718,0.0036615250167326696,-0.004512411108179126
2019-05-29,0.0003310511869667465,-0.011514678128009326,-0.0069119122568113145,-0.012077600468599958,-0.015244007569914841
2019-05-30,0.0067841455794737104,0.004578847302034061,0.0020984713906617714,-0.002896670688528835,0.0
2019-05-31,0.013476862164072179,-0.007827435991134113,-0.01319537280847849,-0.016298883430519218,-0.005270202541785007
2019-06-03,0.014432812396575123,0.00322543652275753,-0.0027652403144732274,-0.009237747858346745,0.006032757740569217
2019-06-04,0.0003197259638094696,0.004105890324286321,0.021432370568193138,-0.00011473276881746042,0.010081152113070146
2019-06-05,0.00255692921232642,0.0008178743308069336,0.008161854781411959,0.018010135157120688,0.001937897205758654
2019-06-06,0.003267681746440987,0.005498421921461993,0.006135586748687638,-9.91787156271462e-05,-0.00046109644905301117
2019-06-07,0.0056402851919619135,0.009917492109878356,0.01049769746289475,0.005327412481849869,0.011972757017687519
2019-06-10,-0.00995334973762707,0.005946630237315675,0.0046600444669098184,0.011956544915669776,0.0
2019-06-11,-0.0011968524989020013,0.003118432648633984,-0.00034988023558091275,0.003305478705270426,0.006725180598943004
2019-06-12,0.00519253494403471,-0.004176509068561152,-0.0020375791387226005,-0.003516205040790421,-0.004254568941890802
2019-06-13,0.006119340633088832,0.00013572940804951195,0.004097381912668174,-0.004624798618873771,0.0011427635500238509
2019-06-14,-0.00031596300165448454,-0.00309425028724275,-0.001611511904139773,0.004036260222518129,-0.0033358084629847573
2019-06-17,-0.0006320654488251032,0.0015655204750695262,0.0009317492412306283,0.0003366677001008789,0.001189640002768444
2019-06-18,0.005060083591572395,0.011648321746777102,0.009717399870633026,-0.007161951453323212,0.02059580470770328
2019-06-19,0.006057242183996836,-0.005306999865645534,0.002985163546397107,0.017220387207036447,0.0005242155556830497
2019-06-20,0.025177896911959374,0.0028229759362126128,0.009472185190685156,0.006046265378527593,0.003873021432320378
2019-06-21,0.006635612181659978,-0.0022762650942893536,-0.0012592227925193322,-0.00951498336879919,-0.0003345240663032989
2019-06-24,0.014850786310930397,0.0012420108420518883,-0.0017318870104667816,0.0012865173205307556,-0.0032737570441161434
2019-06-25,0.0019411266395166216,0.000768496350284309,-0.009496397343734198,-0.004330533204470743,-0.003244026518270604
2019-06-26,-0.009165393111099984,-0.0008083638821596573,-0.0012339337557076835,-0.005059057354875218,-0.00040941022599860766
2019-06-27,-0.000977700846950591,-0.0019012051456116508,0.003823175554131808,0.011930809106128093,-0.000165575558012665
2019-06-28,0.0027100317696175935,0.0031477099798085106,0.0057574526279098315,-0.00291730735240725,0.009095468733732348
2019-07-01,-0.019369383559800002,0.009682705962908544,0.007672301032188189,0.021341064589323056,0.006880333848880982
2019-07-02,0.021359735486276676,0.008229435853617906,0.002928125887423194,0.0011182172519683675,0.002970586122741148
2019-07-03,0.001649060899963084,0.006627633622677154,0.007672378673070135,-0.0053373143526244116,0.00930732288255176
2019-07-04,0.0,-0.0007490448763418645,0.0,0.002971096527420336,0.000994178902555598
2019-07-05,-0.011150231525253074,-0.006641590740097736,-0.00180590159841032,0.002024271094114294,-0.004562426060000124
2019-07-08,-0.006432617734537516,-0.0005031434668698598,-0.004835444424841517,-0.0097501856226615,-0.0011961436080950572
2019-07-09,0.0035037454291328984,-0.001695495611334974,0.0012365569653400854,0.0014303093340970463,-0.003975869448202496
2019-07-10,0.015787490178783115,-0.000769562089497744,0.0045106896075925995,-0.0014685694883337375,-0.002344890795284549
2019-07-11,-0.008443584154164463,-0.002775358211446144,0.002285226738359958,0.005110591772876871,-0.0013679884837960454
2019-07-12,0.006254723814186791,-0.0005059794916407734,0.004620174547884881,0.001957679506369603,0.0002573554002671674
2019-07-15,0.0,0.0034239535454969605,0.00017586919155743175,0.0,0.0013123423702379178
2019-07-16,-0.008462554430785363,0.0060411326553222455,-0.003403778522185874,-0.006946928092048554,0.005465144074005002
2019-07-17,0.01646531748539748,-0.005503377796233666,-0.006531243569450895,-0.0030680076850744253,-0.005617156068527418
2019-07-18,0.014117951186161548,-0.005626687325824387,0.003581997784064761,-0.019699842252065558,-0.0053547254615522455
2019-07-19,-0.014727392803034478,0.0020819283678232825,-0.00617673452276668,0.019991694255812265,-0.000760917536867578
2019-07-22,-0.00014876383044060137,0.0008256698056903211,0.002828694915066654,-0.0023385286585081433,0.002798703062971697
2019-07-23,-0.005652618252780628,0.005588896797800391,0.006847482673755456,0.009529523603160284,0.012306928604087997
2019-07-24,0.005086339018351538,-0.007331035617736292,0.004688147952890187,0.004102027743543291,8.43086648028013e-06
2019-07-25,-0.007070008058076338,-0.0016529897145570738,-0.005262401280453521,0.0021640441553534284,-0.0064394691694795725
2019-07-26,0.001648937368628589,0.008011643484212128,0.007387691099234761,-0.004522793691627003,0.0040796173262609425
2019-07-29,0.006659678193005059,0.018214091510415864,-0.0016161146071345112,-0.0019091939352724463,-0.00025248976031067016
2019-07-30,0.003344956160896251,-0.005177880007168012,-0.0025786549148275606,0.004279530840902268,-0.017235305888398056
2019-07-31,-0.013112972808538625,-0.00784641961768373,-0.010885526112695776,-0.00864980256257053,0.0011551178616444613
2019-08-01,0.02402219643390402,-0.00025042210057735215,-0.00899879386967306,0.0009042543971458095,0.0
2019-08-02,-0.0038120684590625675,-0.023441285577487925,-0.007282739927037873,-0.021068208712187286,-0.026170724984644567
2019-08-05,0.013981852270352535,-0.024733052462794225,-0.0297778200029859,-0.017397842622315474,-0.0193092020674851
2019-08-06,0.008128386897085838,-0.007225973191338664,0.013017017169932643,-0.006514316244230711,-0.0058201230255879866
2019-08-07,0.015189695160357397,0.00376479764416926,0.0007668762331907164,-0.0033397601577809244,0.0055686427560657226
2019-08-08,0.005034686098196239,0.0121132572082987,0.018762303409984193,0.003742784387497977,0.019755314297338566
2019-08-09,-0.0033161732510501585,-0.004392044967527764,-0.00661660635492356,0.004441759347559415,-0.012336357394957531
2019-08-12,0.009698502260031328,-0.003749666716859723,-0.012317322177972212,0.0,-0.00215671930843786
2019-08-13,-0.005959518154781018,0.0033486524108121696,0.015131688322181258,-0.011089332946072727,0.009201684277088562
2019-08-14,0.0068415942238304606,-0.014205133347201082,-0.029292752911742603,0.009762264296868661,-0.020392225193254232
2019-08-15,0.0066549698650941735,-0.011317995977703,0.0024642680276520945,-0.012078377544471719,-0.0018000796554549225
2019-08-16,-0.006402214255277094,0.007103466154308791,0.014426124657807904,0.0006449270666739615,0.01410391449165771
2019-08-19,-0.011696303286335752,0.010186589952570158,0.012105865492430645,0.007069442612419596,0.012048332374101633
2019-08-20,0.007795380191040424,-0.008999011579743366,-0.007914727601131322,0.005546839396683545,-0.0056274538590087575
2019-08-21,-0.003164420123660472,0.011087719298245702,0.00824679859557964,-0.0028364735989946377,0.01333040190367063
2019-08-22,-0.0025395077899371676,-0.01052190514818152,-0.0005060748601761755,0.00045781317433424285,-0.0062505622787696336
2019-08-23,0.019589847185487175,-0.004657584579952245,-0.025946336754618105,0.004018826419364352,-0.01168458171304776
2019-08-26,0.00013875475282665306,0.0,0.010982987735216332,-0.02172145455491925,0.004375823015858149
2019-08-27,0.00957073902105865,-0.0007610856016561085,-0.003203180635808267,0.009626407363578338,0.006458917787897311
2019-08-28,-0.002816539407023644,0.003540410927345139,0.006545480165679685,0.001140973425058034,-0.0015102012285732602
2019-08-29,-0.007164566813753437,0.009782507690324849,0.012687291793508804,-0.0009028690483195989,0.013653791522072911
2019-08-30,-0.0025672712303844714,0.003187560548358226,0.0006427872591217021,0.011897770865891832,0.004523142377681033
2019-09-02,0.0,0.01036459443430382,0.0,-0.004065793404679385,0.001686733030735521
2019-09-03,0.013913043478260834,-0.0018813369058864327,-0.00689910050906084,0.00024106001238743957,-0.0034377017292849255
2019-09-04,0.006243592878966586,0.005929887484771967,0.010842079212828093,0.0011626803655502282,0.008796368030463242
2019-09-05,-0.024001119491110168,-0.005484607449593448,0.013009813642266721,0.02115336594667605,0.00981499299591082
2019-09-06,-0.008523132778435305,0.0015265168165987664,0.0009106051537297599,0.005388939849116259,0.0030102994178444753
2019-09-09,-0.0037344897557421985,-0.006385345460519054,-9.401025965849463e-05,0.005606227278338816,-4.861592012128657e-05
2019-09-10,-0.008557937047107611,0.004450122471829632,0.0003223043548219451,0.00345615143007838,0.0011358935516647684
2019-09-11,0.006063676329913781,0.009631260319207469,0.007229681189480308,0.009613836883962001,0.005095778546027052
2019-09-12,0.002056360685188219,0.0009130819450122729,0.002879153101061016,0.007493814688716016,0.006267036309532292
2019-09-13,-0.008279177519783909,0.0031042526013589367,-0.0007244143620946941,0.010509365474305588,0.0031789897476890427
2019-09-16,0.008348294532203537,-0.006257223977774062,-0.0031355866640028207,0.0,-0.008918077268592617
2019-09-17,0.0019813102518067005,-0.00013658590069365317,0.0025817523700197853,0.00059264501949019,0.0007986637959178644
2019-09-18,-0.006285306153149484,-0.00086058204080941,0.00034269198975556137,-0.001845769909405326,0.0019254554557379677
2019-09-19,0.004050828215713009,0.005783323187093847,1.997472142156731e-05,0.0038130951902384247,0.00697550566568661
2019-09-20,0.011820485442912032,-0.0015632646610654888,-0.0048955765157830955,0.0015713989792285332,0.00527493300761539
2019-09-23,0.005596383832365381,-0.0025595726201116387,-9.693591923765066e-05,0.0,-0.009637682501854483
2019-09-24,0.005286918308423871,-0.004736516680082126,-0.008416371322106486,0.0008945115102012569,-0.001390999051660624
2019-09-25,-0.018545379403875573,-0.0001919936311955972,0.006158571742003405,-0.0035607956653550543,-0.0053849801866654445
2019-09-26,-0.0002820880237280887,0.008381357703189263,-0.002428916406865711,0.0012756426841644686,0.005451106931637195
2019-09-27,-0.005148429100112373,0.010216171274853636,-0.005316352490240539,-0.007680424466982472,0.003878610783429659
2019-09-30,-0.015525325955691782,-0.0024238506270490845,0.005047606675254723,-0.005624622109789867,0.006647170558039317
2019-10-01,0.005472814807717441,-0.0064658607167917825,-0.012258373372913245,0.005947846258951728,-0.014343933063150405
2019-10-02,0.011673634369571584,-0.03230844000893196,-0.017903202985502964,-0.004872272738752792,-0.029827312273502438
2019-10-03,0.004530648552570016,-0.006303952593015083,0.00797191259701524,-0.020059551696009037,0.0011894784019188531
2019-10-04,0.0,0.010992399063810332,0.014216897585460186,0.0032077508030359247,0.008585503689646279
2019-10-07,-0.008527071931805796,0.005939570195941046,-0.004478294673592398,-0.0016323630804608857,0.00711694037934163
2019-10-08,0.00874259511120079,-0.007599398126311718,-0.015560819201407838,0.0099427747921077,-0.01108537023570988
2019-10-09,0.0009160434363713055,0.003261815999891615,0.0091044925499415,-0.006086704690325462,0.008549999875538505
2019-10-10,-0.008729359144837523,0.002776795136224086,0.006415695380997066,0.004455532832007281,0.009199549560063636
2019-10-11,-0.005539370732339566,0.008446537367438056,0.010938977513132997,0.011455498126169195,0.0217403638813074
2019-10-14,0.003999125640758994,-0.00463635070627999,-0.0013871187334510982,0.0,-0.003826391742199231
2019-10-15,-0.006970593591764218,-0.0002633814852359695,0.009955676641137279,0.0187322468078861,0.011919795645346731
2019-10-16,0.0057302703836425994,-0.0060458285353925945,-0.0019995427986508885,0.011964986738893568,0.00016675633155061043
2019-10-17,0.0014243781997433924,0.001994950430733722,0.0027628315736780706,-0.0009371522235745999,-0.002953360509133862
2019-10-18,-0.0010667370445437419,-0.00441358727612029,-0.003919344949506964,0.0018181261435057383,-0.00256650321777252
2019-10-21,-0.004770136663166058,0.00181802923145713,0.006871616056117524,0.0024995111256682634,0.005774741234776393
2019-10-22,0.002932997222985456,0.006826163057280121,-0.003568666378412577,0.0,0.0013166346668720408
2019-10-23,0.0023537934253772264,0.0066828693674176876,0.0028471487971184484,0.0033917604594944084,0.0005741823945437652
2019-10-24,0.007115918371069618,0.009310343018796186,0.0019204463587332299,0.0055344372224397365,0.004014601232815718
2019-10-25,0.0023316740895991117,-0.0005185110856230635,0.004072700506109195,0.0021630611212428708,0.0009139674614908611
2019-10-28,-0.008600036764796815,0.0009283643508088968,0.005581337868471481,0.0029587519701670395,0.0002786479867666891
2019-10-29,-0.0027730332148816483,-0.0034100365100354635,-0.0008324053147991117,0.004673112720299466,-0.0009928740663986968
2019-10-30,0.005490226541611021,0.0033532705548549036,0.00325337015914573,-0.0057025756296037455,-0.0004969641241511225
2019-10-31,0.009998499224238566,-0.011240233608761363,-0.0030228605633046968,0.0036737505661279535,-0.004386423955478835
2019-11-01,0.000912763389017579,0.00744992008271228,0.009662312168146059,-0.0033266193267297295,0.0053628967282712825
2019-11-04,-0.002876007780098777,0.00921618835845317,0.003704089049704651,0.0,0.011443969714958202
2019-11-05,-0.016180006273117664,0.002496696182492375,-0.001185699214361291,0.01755830159576477,0.003085787366696291
2019-11-06,0.004290245395359271,0.001164047257423917,0.0007024972279667807,0.002229059861223126,0.0033237873418905384
2019-11-07,-0.015521486102876958,0.00131135597971066,0.0027300951851503275,0.0011371526060808268,0.004863433436280262
2019-11-08,-0.006364394703267995,-0.006345863121045792,0.0025606760900243053,0.002638147582226802,-0.0018965838503793853
2019-11-11,-0.002401934875323586,-0.004198698637630671,-0.0019624672514313435,-0.0025662462676292463,-0.0007648923706490285
2019-11-12,0.0026995120660886496,0.005035123469161462,0.0015646460846321375,0.008064941433472361,0.004160300617315649
2019-11-13,0.004002059820052306,-0.0019278935590084645,0.0007115345908383919,-0.008509376781488887,-0.0034211387691727158
2019-11-14,0.004203521155341949,-0.007944334132301112,0.0008370427393644686,-0.007646627787647242,-0.0028895638346397856
2019-11-15,-0.0025259154943226836,0.0013849410276911556,0.007695488006902673,0.006990436067969563,0.0061808682111479385
2019-11-18,0.0029664162029099383,0.0006573132636269463,0.0005031528617669423,0.0048679523605976716,-0.0018025022438367122
2019-11-19,0.0005050304911609071,0.0022031020628523468,-0.0005925944462060739,-0.005300023412384669,-0.0022564221245081617
2019-11-20,0.0005046655432805469,-0.0083699454275451,-0.003756184245747196,-0.006185645502282178,-0.0034302636992928903
2019-11-21,-0.005477043362080103,-0.0032908643502581603,-0.0015827522106851566,-0.0047514914696743515,-0.0011455234256724234
2019-11-22,-0.0018840181654777854,0.012184635957414924,0.0021749356911917594,0.0032250590530338297,0.0020817565842949914
2019-11-25,-0.004791662812458131,0.00948572389756519,0.007507291353015866,0.007784823042819244,0.0055215882819494855
2019-11-26,0.004814733391401704,0.0009194182426786046,0.0021955703874654287,0.0034564212619589973,-0.0005744516386984033
2019-11-27,-0.005299919828770094,0.003606557614924455,0.004174424362754614,0.002757383969770544,0.0019700310971197954
2019-11-28,0.0,-0.0018035347783255107,0.0,-0.001221485952911494,-0.0022543644282282393
2019-11-29,0.006203971517371398,-0.009425044936109739,-0.004011219709926239,-0.00492245617196807,-0.0002429227174919335
2019-12-02,-0.0005078146228696401,-0.00824883926444564,-0.008631020716408422,0.010113795501473177,-0.020769138075331428
2019-12-03,0.00957984896245434,-0.01744466700885694,-0.00663809511563529,-0.006361777901145338,-0.0043207585642861535
2019-12-04,-0.0013658431498282386,0.004148767408337362,0.00632356747139462,-0.010461165954900875,0.01357800199653636
2019-12-05,0.0005758841931267078,-0.007039034243061848,0.0015002511791302187,0.007125901564831283,-0.00324865346509029
2019-12-06,-0.009928092682104261,0.014261938996275925,0.009135724328457329,0.0023309157706774553,0.012118594046339526
2019-12-09,-0.00029060665275248976,-0.0008011786140682542,-0.00316282139344648,0.003267000087727734,-0.005459994412789104
2019-12-10,0.0028347098739491816,-0.002778597703534391,-0.0010969340964486207,-0.0008753373270476983,-0.00010890053080037099
2019-12-11,0.00688553265084435,0.00034655799546512434,0.002908158040315856,-0.0007829957190950143,0.004267663571883684
2019-12-12,-0.003527249493396556,0.007926527009776363,0.008575225775086182,0.001408659796844347,0.005125533020012618
2019-12-13,0.004478873140076667,0.010985069408640857,7.258178414493166e-05,0.02554082823008419,0.006669626465874545
2019-12-16,-7.198680622300113e-05,0.022533820751362343,0.007147785279833618,-0.0029450820731056204,0.01116835682834627
2019-12-17,-0.00021575647831872935,0.0008245277959768593,0.00033529222633799094,0.004749827599605183,-0.007278519327751032
2019-12-18,7.200752478642158e-05,0.002059718602884786,-0.00043230017186479675,-0.00547198542297167,-0.0016767849794275813
2019-12-19,0.002589559770448613,0.0043761936206669905,0.004459292004863613,-0.0029071124331547793,4.544580770260431e-05
2019-12-20,0.0010044438566789715,0.0011487226407957962,0.004944781081796634,-0.0020204925146922736,0.00999958212650598
2019-12-23,0.003081942822633188,0.005420388744642235,0.0008661436002121992,0.00018804152658891127,2.644033566934212e-05
2019-12-24,0.009431992518777577,0.001128088769883684,-0.00019544819997963092,0.0003975760732175537,0.0
2019-12-25,0.0,0.0,0.0,-0.00200208880117847,0.0
2019-12-26,0.007857298625196796,0.0,0.005128166675301138,0.005972819360442694,0.0
